#{"t_start": 1642156568.5222764, "env_id": null}
r,l,t
1495.286871,10000,10203.083901
1424.416913,10000,10566.204096
1267.578814,10000,10921.261419
1520.123715,10000,11278.711775
874.615102,6198,11505.002097
1458.543333,10000,11862.663112
1612.126704,10000,12220.330069
1211.167306,10000,12576.817357
776.025026,6134,12799.387566
1525.453969,10000,13154.319103
964.707546,6985,13407.917833
1617.671869,10000,13760.740369
1543.435014,10000,14120.203141
1645.250565,10000,14469.454601
1566.616304,10000,14842.598135
1714.284733,10000,15212.894983
1162.291633,10000,15573.327234
1362.281799,10000,15928.087352
1485.44001,10000,16278.003655
1324.751876,10000,16639.418046
416.215088,2399,16728.698656
1416.090155,10000,17088.472979
1536.806357,10000,17444.680559
1023.175021,10000,17793.539542
1502.531378,10000,18144.310728
1504.147316,10000,18500.315873
1229.667973,10000,18863.646307
1337.675692,10000,19221.121616
1291.700663,10000,19585.690846
1118.266388,10000,19939.145132
1538.726516,10000,20298.573487
1489.262679,10000,20664.533556
1478.618241,10000,21026.028224
1232.937754,10000,21384.857433
936.716884,7530,21661.056844
195.386164,1516,21718.946363
111.042722,528,21738.917254
92.340486,638,21761.035143
1491.333336,10000,22127.705698
1363.727582,10000,22490.937619
1250.245654,10000,22849.566933
1331.258083,9305,23186.627469
161.544442,412,23201.146163
441.434645,2896,23303.920857
424.369669,2211,23382.711893
1544.824523,10000,23739.070068
655.199729,5234,23938.851817
1576.771629,10000,24308.394244
1191.186901,10000,24674.423289
1264.850571,10000,25033.821664
1534.690238,10000,25394.058457
18.670612,107,25399.361104
1470.129421,10000,25771.493541
1191.795783,10000,26124.483445
451.060307,3489,26255.051111
216.449002,1398,26302.620749
597.88211,4644,26475.253848
51.372656,400,26488.304866
284.979376,1755,26554.544389
1343.807131,10000,26920.748083
1303.067572,10000,27277.164319
600.197309,4757,27436.45499
1424.303312,10000,27796.591015
1290.567426,10000,28152.156866
1312.118949,10000,28516.653201
477.855384,3328,28639.66104
1490.61608,10000,29005.316823
1230.939601,10000,29358.917135
1361.78154,10000,29728.145837
1282.817924,10000,30086.054983
1480.743683,10000,30449.091095
833.398214,5756,30651.409788
1024.407437,7193,30916.582465
713.08476,4466,31079.666881
222.227342,1675,31143.172509
52.655016,459,31159.060621
25.896115,285,31169.134906
334.711684,1957,31242.318871
829.713133,5964,31463.713766
77.906177,768,31489.234183
991.652065,6219,31714.965249
628.498987,4024,31862.538329
427.653257,2265,31951.361429
460.953791,2582,32049.844386
371.093604,2039,32128.991735
157.221403,601,32149.24505
404.225162,2292,32236.407021
349.051772,1928,32309.924054
526.232957,3690,32452.720497
167.119765,1824,32521.240539
201.9791,861,32550.574564
847.799473,6314,32787.818546
296.686522,1941,32863.316228
107.409371,624,32892.038579
90.636195,348,32904.909717
246.567974,1840,32975.428712
111.277145,224,32983.839165
91.244287,513,33002.759364
72.027056,239,33012.18361
53.392015,154,33018.076937
64.648039,333,33031.267067
131.41466,809,33064.76346
116.577693,465,33081.656147
218.109582,1267,33130.847443
114.719502,527,33150.040582
43.359802,182,33156.941193
202.441625,465,33173.317754
744.477423,5904,33390.029866
332.621129,2064,33469.400296
883.345192,6471,33707.194909
866.456819,4985,33895.836507
1283.152858,9535,34245.67225
395.761494,2473,34345.879788
1301.00228,10000,34708.296782
1449.741552,10000,35061.472057
343.597155,2467,35156.590595
881.254917,5203,35335.715062
1311.596572,10000,35675.647106
331.584505,2099,35746.866546
0.820766,45,35749.185156
686.781357,4578,35901.791692
2.570807,46,35904.137451
303.557977,1938,35969.640377
1002.268314,7114,36206.136214
526.685546,2832,36299.797462
555.557653,4145,36436.351747
641.195166,3992,36570.282427
759.33081,4167,36706.999186
